"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
538.051726588,9203.0,7596.0,2299.0,407.0,1320.0,364.0,979.0,43.0,1012.0,364.0,231.0,0.0
545.786497682,9029.0,7447.0,2225.0,373.0,1301.0,335.0,924.0,38.0,1022.0,335.0,225.0,0.0
527.388347066,9013.0,7519.0,2150.0,374.0,1222.0,332.0,928.0,42.0,958.0,332.0,204.0,0.0
541.247925941,9082.0,7548.0,2219.0,374.0,1298.0,340.0,921.0,34.0,998.0,340.0,196.0,0.0
533.9744094,9095.0,7484.0,2348.0,398.0,1362.0,346.0,986.0,52.0,1034.0,346.0,231.0,0.0
548.093560767,9028.0,7468.0,2288.0,365.0,1320.0,324.0,968.0,41.0,1021.0,324.0,215.0,0.0
538.649475977,8984.0,7476.0,2141.0,375.0,1228.0,347.0,913.0,28.0,942.0,347.0,219.0,0.0
540.700073661,9031.0,7467.0,2307.0,354.0,1328.0,319.0,979.0,35.0,1017.0,319.0,228.0,0.0
533.770629013,9042.0,7551.0,2140.0,375.0,1208.0,336.0,932.0,39.0,926.0,336.0,229.0,0.0
540.251001969,9156.0,7548.0,2287.0,348.0,1366.0,305.0,921.0,43.0,1078.0,305.0,225.0,0.0
537.137435569,9002.0,7375.0,2274.0,407.0,1322.0,366.0,952.0,41.0,1031.0,366.0,230.0,0.0
551.36047333,9123.0,7550.0,2273.0,375.0,1272.0,338.0,1001.0,37.0,1003.0,338.0,232.0,0.0
529.027720344,8988.0,7505.0,2140.0,357.0,1245.0,321.0,895.0,36.0,960.0,321.0,202.0,0.0
534.322374478,9044.0,7430.0,2271.0,376.0,1341.0,340.0,930.0,36.0,1043.0,340.0,231.0,0.0
533.181360895,8990.0,7448.0,2232.0,374.0,1267.0,328.0,965.0,46.0,989.0,328.0,225.0,0.0
538.354776032,9083.0,7473.0,2386.0,385.0,1369.0,341.0,1017.0,44.0,1040.0,341.0,229.0,0.0
555.146089107,9231.0,7691.0,2170.0,369.0,1260.0,334.0,910.0,35.0,988.0,334.0,218.0,0.0
542.601250822,9142.0,7556.0,2229.0,376.0,1323.0,331.0,906.0,45.0,1041.0,331.0,214.0,0.0
529.369281516,8909.0,7410.0,2165.0,370.0,1254.0,338.0,911.0,32.0,944.0,338.0,217.0,0.0
529.998850041,8878.0,7432.0,2029.0,374.0,1166.0,341.0,863.0,33.0,908.0,341.0,197.0,0.0
546.304440924,9110.0,7481.0,2282.0,370.0,1348.0,345.0,934.0,25.0,1069.0,345.0,215.0,0.0
547.308113853,9022.0,7509.0,2182.0,372.0,1274.0,323.0,908.0,49.0,971.0,323.0,219.0,0.0
534.507842435,9178.0,7576.0,2304.0,386.0,1319.0,347.0,985.0,39.0,1005.0,347.0,250.0,0.0
534.543711777,9013.0,7513.0,2214.0,363.0,1270.0,323.0,944.0,40.0,985.0,323.0,192.0,0.0
539.534277193,8980.0,7398.0,2369.0,327.0,1382.0,293.0,987.0,34.0,1067.0,293.0,222.0,0.0
537.801180384,8959.0,7452.0,2262.0,382.0,1310.0,343.0,952.0,39.0,959.0,343.0,205.0,0.0
534.477916472,8831.0,7335.0,2127.0,366.0,1200.0,334.0,927.0,32.0,960.0,334.0,202.0,0.0
524.371665522,8918.0,7449.0,2185.0,344.0,1243.0,313.0,942.0,31.0,964.0,313.0,192.0,0.0
528.557790625,8971.0,7420.0,2221.0,369.0,1288.0,337.0,933.0,32.0,1001.0,337.0,213.0,0.0
532.415062956,9049.0,7472.0,2198.0,385.0,1317.0,348.0,881.0,37.0,1026.0,348.0,203.0,0.0
536.691460427,9211.0,7656.0,2222.0,360.0,1317.0,326.0,905.0,34.0,1035.0,326.0,194.0,0.0
